cytokine,ID,sex,group,day,value,LOD,fold_change_baseline,NHP,virus
IL.17,6242,F,10 Mosquitos,28,31.32,31.32,NA,Squirrel,Dengue virus
IL.1B,5910,F,10 Mosquitos,28,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6321,M,Control,28,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6401,M,10 Mosquitos,28,12.14,12.14,1,Squirrel,Dengue virus
IL.1B,6363,M,10 Mosquitos,28,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6552,M,10 Mosquitos,28,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6242,F,10 Mosquitos,28,12.14,12.14,0.089753068165016,Squirrel,Dengue virus
IL.2,6363,M,10 Mosquitos,28,43.77,43.77,NA,Squirrel,Dengue virus
IL.2,6401,M,10 Mosquitos,28,43.77,43.77,NA,Squirrel,Dengue virus
IL.2,6552,M,10 Mosquitos,28,43.77,43.77,NA,Squirrel,Dengue virus
IL.2,6242,F,10 Mosquitos,28,43.77,43.77,NA,Squirrel,Dengue virus
IL.2,5910,F,10 Mosquitos,28,43.77,43.77,NA,Squirrel,Dengue virus
IL.2,6321,M,Control,28,43.77,43.77,NA,Squirrel,Dengue virus
IL.4,6242,F,10 Mosquitos,28,38.97,38.97,NA,Squirrel,Dengue virus
IL.4,5910,F,10 Mosquitos,28,38.97,38.97,NA,Squirrel,Dengue virus
IL.4,6363,M,10 Mosquitos,28,38.97,38.97,NA,Squirrel,Dengue virus
IL.4,6321,M,Control,28,38.97,38.97,NA,Squirrel,Dengue virus
IL.4,6401,M,10 Mosquitos,28,38.97,38.97,NA,Squirrel,Dengue virus
IL.4,6552,M,10 Mosquitos,28,38.97,38.97,NA,Squirrel,Dengue virus
IL.5,6401,M,10 Mosquitos,28,6.39,6.39,NA,Squirrel,Dengue virus
IL.5,6363,M,10 Mosquitos,28,6.39,6.39,NA,Squirrel,Dengue virus
IL.5,6552,M,10 Mosquitos,28,6.39,6.39,NA,Squirrel,Dengue virus
IL.5,6242,F,10 Mosquitos,28,6.39,6.39,1,Squirrel,Dengue virus
IL.5,5910,F,10 Mosquitos,28,12.27,6.39,1.92018779342723,Squirrel,Dengue virus
IL.5,6321,M,Control,28,6.39,6.39,NA,Squirrel,Dengue virus
IL.6,6321,M,Control,28,7.71,7.71,NA,Squirrel,Dengue virus
IL.6,6401,M,10 Mosquitos,28,7.71,7.71,NA,Squirrel,Dengue virus
IL.6,5910,F,10 Mosquitos,28,7.71,7.71,NA,Squirrel,Dengue virus
IL.6,6242,F,10 Mosquitos,28,7.71,7.71,NA,Squirrel,Dengue virus
IL.6,6363,M,10 Mosquitos,28,7.71,7.71,NA,Squirrel,Dengue virus
IL.6,6552,M,10 Mosquitos,28,7.71,7.71,NA,Squirrel,Dengue virus
IL.8,6242,F,10 Mosquitos,28,11.66,11.66,NA,Squirrel,Dengue virus
IL.8,6401,M,10 Mosquitos,28,11.66,11.66,NA,Squirrel,Dengue virus
IL.8,5910,F,10 Mosquitos,28,11.66,11.66,NA,Squirrel,Dengue virus
IL.8,6363,M,10 Mosquitos,28,11.66,11.66,NA,Squirrel,Dengue virus
IL.8,6552,M,10 Mosquitos,28,11.66,11.66,NA,Squirrel,Dengue virus
IL.8,6321,M,Control,28,11.66,11.66,NA,Squirrel,Dengue virus
IL.RA,6363,M,10 Mosquitos,28,55.49,55.49,NA,Squirrel,Dengue virus
IL.RA,6401,M,10 Mosquitos,28,55.49,55.49,NA,Squirrel,Dengue virus
IL.RA,5910,F,10 Mosquitos,28,55.49,55.49,NA,Squirrel,Dengue virus
IL.RA,6552,M,10 Mosquitos,28,55.49,55.49,NA,Squirrel,Dengue virus
IL.RA,6321,M,Control,28,55.49,55.49,NA,Squirrel,Dengue virus
IL.RA,6242,F,10 Mosquitos,28,55.49,55.49,NA,Squirrel,Dengue virus
IP.10,5910,F,10 Mosquitos,28,4.35,4.35,NA,Squirrel,Dengue virus
IP.10,6242,F,10 Mosquitos,28,4.35,4.35,0.830152671755725,Squirrel,Dengue virus
IP.10,6363,M,10 Mosquitos,28,4.35,4.35,NA,Squirrel,Dengue virus
IP.10,6552,M,10 Mosquitos,28,4.35,4.35,NA,Squirrel,Dengue virus
IP.10,6321,M,Control,28,4.35,4.35,NA,Squirrel,Dengue virus
IP.10,6401,M,10 Mosquitos,28,4.35,4.35,NA,Squirrel,Dengue virus
MCP.1,6401,M,10 Mosquitos,28,20.12,20.12,NA,Squirrel,Dengue virus
MCP.1,6242,F,10 Mosquitos,28,20.12,20.12,NA,Squirrel,Dengue virus
MCP.1,6321,M,Control,28,20.12,20.12,1,Squirrel,Dengue virus
MCP.1,6363,M,10 Mosquitos,28,20.12,20.12,NA,Squirrel,Dengue virus
MCP.1,5910,F,10 Mosquitos,28,20.12,20.12,NA,Squirrel,Dengue virus
MCP.1,6552,M,10 Mosquitos,28,20.12,20.12,NA,Squirrel,Dengue virus
MDC,6401,M,10 Mosquitos,28,295.16,295.16,NA,Squirrel,Dengue virus
MDC,6552,M,10 Mosquitos,28,295.16,295.16,NA,Squirrel,Dengue virus
MDC,6242,F,10 Mosquitos,28,295.16,295.16,NA,Squirrel,Dengue virus
MDC,6363,M,10 Mosquitos,28,504.18,295.16,1.70815828703076,Squirrel,Dengue virus
MDC,5910,F,10 Mosquitos,28,295.16,295.16,NA,Squirrel,Dengue virus
MDC,6321,M,Control,28,295.16,295.16,0.897879718918261,Squirrel,Dengue virus
MIF,6401,M,10 Mosquitos,28,166.68,8.24,0.23880682550826,Squirrel,Dengue virus
MIF,6242,F,10 Mosquitos,28,391.5,8.24,1.3259949195597,Squirrel,Dengue virus
MIF,6552,M,10 Mosquitos,28,146.28,8.24,0.466602870813397,Squirrel,Dengue virus
MIF,6321,M,Control,28,263.13,8.24,1.27208121827411,Squirrel,Dengue virus
MIF,6363,M,10 Mosquitos,28,93.6,8.24,0.656842105263158,Squirrel,Dengue virus
MIF,5910,F,10 Mosquitos,28,472.9,8.24,2.20312136035406,Squirrel,Dengue virus
MIG,6242,F,10 Mosquitos,28,23.59,23.59,1,Squirrel,Dengue virus
MIG,6363,M,10 Mosquitos,28,23.59,23.59,NA,Squirrel,Dengue virus
MIG,6401,M,10 Mosquitos,28,23.59,23.59,NA,Squirrel,Dengue virus
MIG,5910,F,10 Mosquitos,28,23.59,23.59,1,Squirrel,Dengue virus
MIG,6552,M,10 Mosquitos,28,23.59,23.59,NA,Squirrel,Dengue virus
MIG,6321,M,Control,28,23.59,23.59,NA,Squirrel,Dengue virus
MIP.1a,6552,M,10 Mosquitos,28,28.4,28.4,NA,Squirrel,Dengue virus
MIP.1a,6242,F,10 Mosquitos,28,28.4,28.4,1,Squirrel,Dengue virus
MIP.1a,5910,F,10 Mosquitos,28,28.4,28.4,NA,Squirrel,Dengue virus
MIP.1a,6321,M,Control,28,28.4,28.4,1,Squirrel,Dengue virus
MIP.1a,6401,M,10 Mosquitos,28,28.4,28.4,NA,Squirrel,Dengue virus
MIP.1a,6363,M,10 Mosquitos,28,28.4,28.4,NA,Squirrel,Dengue virus
MIP.1B,6401,M,10 Mosquitos,28,32.57,32.57,0.467422502870264,Squirrel,Dengue virus
MIP.1B,6552,M,10 Mosquitos,28,32.57,32.57,1,Squirrel,Dengue virus
MIP.1B,6363,M,10 Mosquitos,28,32.57,32.57,1,Squirrel,Dengue virus
MIP.1B,6242,F,10 Mosquitos,28,32.57,32.57,0.97252911316811,Squirrel,Dengue virus
MIP.1B,5910,F,10 Mosquitos,28,32.57,32.57,1,Squirrel,Dengue virus
MIP.1B,6321,M,Control,28,46.72,32.57,0.841801801801802,Squirrel,Dengue virus
RANTES,6552,M,10 Mosquitos,28,8.68,8.68,NA,Squirrel,Dengue virus
RANTES,6401,M,10 Mosquitos,28,8.68,8.68,NA,Squirrel,Dengue virus
RANTES,6363,M,10 Mosquitos,28,8.68,8.68,NA,Squirrel,Dengue virus
RANTES,6242,F,10 Mosquitos,28,8.68,8.68,1,Squirrel,Dengue virus
RANTES,6321,M,Control,28,59.33,8.68,2.01255088195387,Squirrel,Dengue virus
RANTES,5910,F,10 Mosquitos,28,27.49,8.68,0.786327231121281,Squirrel,Dengue virus
TGFbeta,5910,F,10 Mosquitos,28,2.91,2.91,NA,Squirrel,Dengue virus
TGFbeta,6401,M,10 Mosquitos,28,2.91,2.91,NA,Squirrel,Dengue virus
TGFbeta,6363,M,10 Mosquitos,28,2.91,2.91,NA,Squirrel,Dengue virus
TGFbeta,6552,M,10 Mosquitos,28,2.91,2.91,NA,Squirrel,Dengue virus
TGFbeta,6321,M,Control,28,2.91,2.91,NA,Squirrel,Dengue virus
TGFbeta,6242,F,10 Mosquitos,28,2.91,2.91,NA,Squirrel,Dengue virus
TNF.alpha,6363,M,10 Mosquitos,28,14.46,14.46,NA,Squirrel,Dengue virus
TNF.alpha,6401,M,10 Mosquitos,28,14.46,14.46,NA,Squirrel,Dengue virus
TNF.alpha,6552,M,10 Mosquitos,28,14.46,14.46,NA,Squirrel,Dengue virus
TNF.alpha,6242,F,10 Mosquitos,28,14.46,14.46,NA,Squirrel,Dengue virus
TNF.alpha,5910,F,10 Mosquitos,28,14.46,14.46,NA,Squirrel,Dengue virus
TNF.alpha,6321,M,Control,28,14.46,14.46,NA,Squirrel,Dengue virus
VEGF,6552,M,10 Mosquitos,28,0.96,0.96,NA,Squirrel,Dengue virus
VEGF,6363,M,10 Mosquitos,28,0.96,0.96,NA,Squirrel,Dengue virus
VEGF,6401,M,10 Mosquitos,28,0.96,0.96,NA,Squirrel,Dengue virus
VEGF,5910,F,10 Mosquitos,28,0.96,0.96,NA,Squirrel,Dengue virus
VEGF,6242,F,10 Mosquitos,28,0.96,0.96,NA,Squirrel,Dengue virus
VEGF,6321,M,Control,28,0.96,0.96,NA,Squirrel,Dengue virus
EGF,4728,F,10 Mosquitos,-7,6.69,3.29,1,Squirrel,Zika virus
EGF,5929,F,Control,-7,3.29,3.29,NA,Squirrel,Zika virus
EGF,5080,F,Control,-7,3.29,3.29,NA,Squirrel,Zika virus
EGF,4683,F,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Zika virus
EGF,6347,M,10 Mosquitos,-7,3.29,3.29,1,Squirrel,Zika virus
EGF,6359,M,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Zika virus
EGF,4806,F,10 Mosquitos,-7,47.45,3.29,1,Squirrel,Zika virus
EGF,5730,F,10 Mosquitos,-7,32.51,3.29,1,Squirrel,Zika virus
EGF,6518,M,10 Mosquitos,-7,3.29,3.29,1,Squirrel,Zika virus
EGF,6550,M,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Zika virus
EGF,6311,M,10 Mosquitos,-7,3.29,3.29,1,Squirrel,Zika virus
EGF,5013,F,10 Mosquitos,-7,82.22,3.29,1,Squirrel,Zika virus
Eotaxin,6550,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,4806,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,6518,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,6347,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,6311,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,6359,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,5730,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,5013,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,4683,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,5080,F,Control,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,5929,F,Control,-7,2.39,2.39,NA,Squirrel,Zika virus
Eotaxin,4728,F,10 Mosquitos,-7,5.49,2.39,1,Squirrel,Zika virus
G.CSF,6347,M,10 Mosquitos,-7,117.26,113.59,1,Squirrel,Zika virus
G.CSF,6550,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,4806,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,6311,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,6518,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,6359,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,5013,F,10 Mosquitos,-7,121.82,113.59,1,Squirrel,Zika virus
G.CSF,5730,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,4683,F,10 Mosquitos,-7,113.59,113.59,1,Squirrel,Zika virus
G.CSF,4728,F,10 Mosquitos,-7,113.59,113.59,1,Squirrel,Zika virus
G.CSF,5080,F,Control,-7,113.59,113.59,NA,Squirrel,Zika virus
G.CSF,5929,F,Control,-7,113.59,113.59,NA,Squirrel,Zika virus
GM.CSF,6550,M,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,6518,M,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,5013,F,10 Mosquitos,-7,17,17,1,Squirrel,Zika virus
GM.CSF,6311,M,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,4728,F,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,4806,F,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,6347,M,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,6359,M,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,5730,F,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,4683,F,10 Mosquitos,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,5929,F,Control,-7,17,17,NA,Squirrel,Zika virus
GM.CSF,5080,F,Control,-7,17,17,NA,Squirrel,Zika virus
HGF,6347,M,10 Mosquitos,-7,70.66,70.66,1,Squirrel,Zika virus
HGF,6359,M,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,5730,F,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,4683,F,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,4728,F,10 Mosquitos,-7,673.28,70.66,1,Squirrel,Zika virus
HGF,6550,M,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,5080,F,Control,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,5929,F,Control,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,6518,M,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Zika virus
HGF,4806,F,10 Mosquitos,-7,919.09,70.66,1,Squirrel,Zika virus
HGF,6311,M,10 Mosquitos,-7,70.66,70.66,1,Squirrel,Zika virus
HGF,5013,F,10 Mosquitos,-7,15367.17,70.66,1,Squirrel,Zika virus
I.TAC,6347,M,10 Mosquitos,-7,32.04,32.04,1,Squirrel,Zika virus
I.TAC,6359,M,10 Mosquitos,-7,32.04,32.04,1,Squirrel,Zika virus
I.TAC,5730,F,10 Mosquitos,-7,32.04,32.04,1,Squirrel,Zika virus
I.TAC,6518,M,10 Mosquitos,-7,32.04,32.04,1,Squirrel,Zika virus
I.TAC,6550,M,10 Mosquitos,-7,34.32,32.04,1,Squirrel,Zika virus
I.TAC,4683,F,10 Mosquitos,-7,32.04,32.04,NA,Squirrel,Zika virus
I.TAC,6311,M,10 Mosquitos,-7,35.44,32.04,1,Squirrel,Zika virus
I.TAC,4728,F,10 Mosquitos,-7,32.04,32.04,NA,Squirrel,Zika virus
I.TAC,4806,F,10 Mosquitos,-7,52.17,32.04,1,Squirrel,Zika virus
I.TAC,5013,F,10 Mosquitos,-7,80.86,32.04,1,Squirrel,Zika virus
I.TAC,5929,F,Control,-7,45.24,32.04,1,Squirrel,Zika virus
I.TAC,5080,F,Control,-7,32.04,32.04,NA,Squirrel,Zika virus
IFN.g,6347,M,10 Mosquitos,-7,15.43,15.43,1,Squirrel,Zika virus
IFN.g,6359,M,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Zika virus
IFN.g,5730,F,10 Mosquitos,-7,18.21,15.43,NA,Squirrel,Zika virus
IFN.g,4728,F,10 Mosquitos,-7,123.38,15.43,1,Squirrel,Zika virus
IFN.g,4683,F,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Zika virus
IFN.g,5929,F,Control,-7,15.43,15.43,NA,Squirrel,Zika virus
IFN.g,6518,M,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Zika virus
IFN.g,6550,M,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Zika virus
IFN.g,5080,F,Control,-7,15.43,15.43,NA,Squirrel,Zika virus
IFN.g,6311,M,10 Mosquitos,-7,15.43,15.43,1,Squirrel,Zika virus
IFN.g,5013,F,10 Mosquitos,-7,1097.07,15.43,1,Squirrel,Zika virus
IFN.g,4806,F,10 Mosquitos,-7,939.09,15.43,1,Squirrel,Zika virus
IL.10,6550,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,6518,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,4806,F,10 Mosquitos,-7,13.57,13.57,1,Squirrel,Zika virus
IL.10,4683,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,6311,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,6347,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,4728,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,5013,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,5929,F,Control,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,5730,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,5080,F,Control,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.10,6359,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Zika virus
IL.12,4683,F,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,4728,F,10 Mosquitos,-7,161.94,110.63,1,Squirrel,Zika virus
IL.12,6550,M,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,4806,F,10 Mosquitos,-7,305.99,110.63,1,Squirrel,Zika virus
IL.12,5929,F,Control,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,6518,M,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,6347,M,10 Mosquitos,-7,110.63,110.63,1,Squirrel,Zika virus
IL.12,5080,F,Control,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,5730,F,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,6311,M,10 Mosquitos,-7,110.63,110.63,1,Squirrel,Zika virus
IL.12,6359,M,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Zika virus
IL.12,5013,F,10 Mosquitos,-7,3723.2,110.63,1,Squirrel,Zika virus
IL.15,4728,F,10 Mosquitos,-7,216.51,76.04,1,Squirrel,Zika virus
IL.15,5929,F,Control,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,5080,F,Control,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,6347,M,10 Mosquitos,-7,76.04,76.04,1,Squirrel,Zika virus
IL.15,6550,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,4806,F,10 Mosquitos,-7,316.75,76.04,1,Squirrel,Zika virus
IL.15,4683,F,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,6359,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,6518,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,6311,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,5730,F,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Zika virus
IL.15,5013,F,10 Mosquitos,-7,1311.39,76.04,1,Squirrel,Zika virus
IL.17,6550,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,6518,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,6311,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,5013,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,4806,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,6347,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,6359,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,5730,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,4728,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,4683,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,5929,F,Control,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.17,5080,F,Control,-7,31.32,31.32,NA,Squirrel,Zika virus
IL.1B,4806,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,6347,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,5730,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,6359,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,6550,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,4683,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,6518,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,4728,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,6311,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,5929,F,Control,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,5080,F,Control,-7,12.14,12.14,NA,Squirrel,Zika virus
IL.1B,5013,F,10 Mosquitos,-7,21.64,12.14,1,Squirrel,Zika virus
IL.2,6359,M,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,6347,M,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,5730,F,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,4683,F,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,5929,F,Control,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,4728,F,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,5080,F,Control,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,6550,M,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,6518,M,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,5013,F,10 Mosquitos,-7,124.24,43.77,1,Squirrel,Zika virus
IL.2,6311,M,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.2,4806,F,10 Mosquitos,-7,43.77,43.77,NA,Squirrel,Zika virus
IL.4,6347,M,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,5730,F,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,6359,M,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,4683,F,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,4728,F,10 Mosquitos,-7,40.12,38.97,1,Squirrel,Zika virus
IL.4,5929,F,Control,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,5080,F,Control,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,6518,M,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,6311,M,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,5013,F,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,6550,M,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.4,4806,F,10 Mosquitos,-7,38.97,38.97,NA,Squirrel,Zika virus
IL.5,6347,M,10 Mosquitos,-7,6.39,6.39,1,Squirrel,Zika virus
IL.5,4728,F,10 Mosquitos,-7,6.39,6.39,1,Squirrel,Zika virus
IL.5,6359,M,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,5929,F,Control,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,4683,F,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,5730,F,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,5080,F,Control,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,6550,M,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,4806,F,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,6518,M,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,6311,M,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.5,5013,F,10 Mosquitos,-7,6.39,6.39,NA,Squirrel,Zika virus
IL.6,4806,F,10 Mosquitos,-7,7.71,7.71,1,Squirrel,Zika virus
IL.6,6550,M,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,6518,M,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,6347,M,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,6311,M,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,6359,M,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,5013,F,10 Mosquitos,-7,8.92,7.71,NA,Squirrel,Zika virus
IL.6,5730,F,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,4683,F,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,5080,F,Control,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,4728,F,10 Mosquitos,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.6,5929,F,Control,-7,7.71,7.71,NA,Squirrel,Zika virus
IL.8,6359,M,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,6347,M,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,4728,F,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,5730,F,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,5929,F,Control,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,5080,F,Control,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,4683,F,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,6518,M,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,6311,M,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,5013,F,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,6550,M,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.8,4806,F,10 Mosquitos,-7,11.66,11.66,NA,Squirrel,Zika virus
IL.RA,5929,F,Control,-7,55.49,55.49,NA,Squirrel,Zika virus
IL.RA,6347,M,10 Mosquitos,-7,55.49,55.49,NA,Squirrel,Zika virus
